meme dangereux kima blida fiparout fi parout	ADV ADJ ADV PROPN _ ADP ADV
rana m3akoum ya wlad el khadra 123 vive algerie far7ouna lah y fara7koum	VERB PRON INTJ NOUN DET PROPN INTJ VERB PROPN VERB PROPN VERB X
ina kaidahona la 3adim astarfirou alah soubhanahou wa ta3ala	SCONJ NOUN VERB ADJ VERB PROPN NOUN CCONJ ADJ
nass chahda we tarikh i3awed nefso	NOUN ADJ CCONJ NOUN VERB NOUN
hhhhhhhhhhhhhhhhhh baggio el 3arab koun yesma3 baggio yecuicidi wlh gla3 hadik queu de cheval nta rajel ya	INTJ PROPN DET NOUN VERB VERB PROPN VERB INTJ VERB PRON NOUN ADP NOUN PRON NOUN INTJ
au lieu zine al3abidine ywakal acha3b a cha3b dyalou yroh yamna3 alhidjab al hidjab yakhi les arabes wellah mayatfahmo	ADP NOUN PROPN PROPN VERB _ DET NOUN PRON VERB VERB _ DET NOUN INTJ DET NOUN INTJ VERB
anta li bidon ya ta3liq rakam 1 mashaalah hadu li yasharfu lblad l blad baraka allahu fik ya sa3doun rabi ywafkak fi koul mashri3ak	PRON PRON ADP INTJ NOUN NOUN NUM INTJ PRON PRON VERB _ DET NOUN VERB PROPN PRON INTJ PROPN PROPN VERB ADP DET NOUN
netmana loukan yel3ab antar yahia w meghni demain inchalah et inchalah vous gagné	PRON SCONJ VERB PROPN PROPN CCONJ PROPN ADV INTJ CCONJ INTJ PRON ADJ
3andna mansouri + saifi c deja beaucoup inchallah la coupe du monde tal3a ntaklou 3la rabi wa 3lik ya sa3dane wa waladek la jounesse	PRON PROPN PUNCT PROPN VERB ADV ADV INTJ DET NOUN ADP NOUN NOUN VERB ADP PROPN CCONJ PRON INTJ PROPN CCONJ NOUN DET NOUN
inchalah hade el3ame el 3ame l'usma l' usma chompioner m3a Hamidi et Anderson	INTJ PRON _ DET NOUN _ DET PROPN NOUN ADP PROPN CCONJ PROPN
el hamdou li llah 3ala hadihi anni3ma an ni3ma	DET NOUN ADP PROPN ADP PRON _ DET NOUN
rabi m3akoum ya les verts we netmano ma ykoun far9 bin eljodod el jodod wa el9odama el 9odama we li rah ya3tina jdid marhba bih	PROPN PRON INTJ DET PROPN CCONJ VERB PART VERB NOUN ADP _ DET ADJ CCONJ _ DET ADJ CCONJ PRON VERB VERB ADJ INTJ PRON
Mes projets am kbar dork nejbedhoum	DET NOUN VERB ADJ ADV VERB
nchalah narbho ya rab w kon m3a les vets ya rab brabi b rabi nchalah	INTJ VERB INTJ PROPN CCONJ VERB ADP DET PROPN INTJ PROPN _ ADP PROPN INTJ
inchallah ncharfoukoum ya 3arab koulouna ma3a lfari9 l fari9 lwatani l watani aljazayri al jazayri	INTJ VERB INTJ NOUN PRON ADP _ DET NOUN _ DET ADJ _ DET ADJ
3ajebeteni hadi	VERB PRON
Mais de quoi je me méle ya khi 3akliya	CCONJ ADP PRON PRON PRON VERB INTJ NOUN NOUN
as-salamo a s-salamo 3alaycom; هداهم الله vraiment c'est c' est trés grave voila l'algerie l algerie exporte le \	_ DET NOUN PRON VERB PROPN ADV _ PRON VERB ADV ADJ INTJ _ DET PROPN VERB PRON PUNCT
hhhh 3lach yghirou a malger tout bladi nebrik chno 3andkom ba3da bach yhasdokoum wallah dahaktini	INTJ ADP VERB INTJ ADP PRON NOUN VERB PRON PRON ADV ADP VERB INTJ VERB
vive USOAamizour et inchalah tal3a inter rigion	VERB PROPN CCONJ INTJ NOUN ADP NOUN
rabi yahdikoom ana koun nelgua wahed yharguni nahrag meme nkoon 3alabali beli rah nmoot hedik lila el mohim nmoot w manbkache hna	PROPN VERB PRON SCONJ VERB NOUN VERB VERB ADV AUX VERB SCONJ AUX VERB PRON NOUN DET ADJ VERB CCONJ VERB ADV
surtout kon na7ki 3li maison de rendez-vous	ADV SCONJ VERB ADP NOUN ADP NOUN
lah y3wnek koya ana gendarme welah w tehkam ma ratiha had bled li d3a 3liha met	PROPN VERB NOUN PRON NOUN INTJ CCONJ VERB PART VERB PRON NOUN PRON VERB PRON VERB
li khatik y3ayik	PRON VERB VERB
va lire 3akidet el noussayriya avant de dire ou de faire des betises enfin rabi yahdina w' yahdik	VERB VERB NOUN DET NOUN ADP ADP VERB CCONJ ADP VERB DET NOUN ADV PROPN VERB CCONJ VERB
dok yadoh lahwayech yakhdem m3ahom	PRON VERB VERB VERB PRON
mazalet 3andi lhayja l hayja ta3 hajouj w majouj	VERB PRON _ DET NOUN ADP PROPN CCONJ PROPN
3alamna lwa7y l wa7y bili rabi houa li ya7di	VERB _ DET NOUN SCONJ PROPN PRON PRON VERB
vive crb nchallah championa had l3am l 3am les vrais ouled cherchell	VERB PROPN INTJ NOUN PRON _ DET NOUN DET ADJ NOUN PROPN
saha vive mouloudia 3lach mdjibounach jeur mlih w nathanaw ya 3amros jibana daham mrsi	INTJ VERB PROPN ADP VERB NOUN ADJ CCONJ VERB INTJ PROPN VERB NOUN INTJ
y al7aja al 7aja alghna al ghna maghadich yanf3ek f la fin yaw salatek w zakatek hia li tanf3ak	INTJ _ DET NOUN _ DET NOUN VERB VERB ADP DET NOUN INTJ NOUN CCONJ NOUN PRON PRON VERB
inshallah tatla3 la7kaya la 7kaya s7i7a 3la khatr dima ykolo hka o yadhhar 3aks dns tt les ie bouteflika	INTJ NOUN _ DET NOUN ADJ ADP NOUN ADV VERB PRON CCONJ VERB ADJ ADP ADJ DET NOUN PROPN
lakther l akther marto koul youm yebahdel faha , yjeb m3aha drari w itayecheha i tayecheha ldar l dar weldaha	_ DET NOUN NOUN DET NOUN VERB PRON PUNCT VERB PRON NOUN CCONJ _ PRON VERB _ DET NOUN NOUN
ya el hamra ya mon amour zahina had el 3am	INTJ DET ADJ INTJ DET NOUN VERB PRON DET NOUN
rabi yahefdek ya si 3atman wellah twahechnak bezaf tahia si mekhlouf el boumbardi	PROPN VERB INTJ NOUN PROPN INTJ VERB ADV VERB NOUN PROPN DET PROPN
Nadkhoulha m3a el dakhlate , w njib el intikhabate	VERB ADP DET NOUN PUNCT CCONJ VERB DET NOUN
a 3ayeniya vive alg	INTJ NOUN VERB PROPN
rak le meilleur entraineur 3arfettou l'equipe l' equipe nationale ya saadane lahi yachafik Bouaza ida kane saadan darha wa ma3ayatlakche walah ma yesthal bach ykoune moudarab de l'equipe l' equipe nationale )))))	VERB DET ADJ NOUN VERB _ DET NOUN ADJ INTJ PROPN PROPN VERB PROPN SCONJ VERB PROPN VERB CCONJ VERB INTJ PART VERB ADP VERB NOUN ADP _ DET NOUN ADJ PUNCT
hanouna man 3ame ou ness tadya3e wakte	VERB ADP NOUN CCONJ NOUN VERB NOUN
2 / hada les coper nhar wahd okher ywili 3ala 3la l'algérie l' algérie c 0 oui	NUM PUNCT PRON DET NOUN NOUN NOUN ADJ VERB NOUN ADP _ DET PROPN VERB NUM INTJ
jil yjib la maniere ta3 achil	NOUN VERB DET NOUN ADP PROPN
vive el marchi nouir ana kont nkhdem fi alger felmarchi f el marchi lokan eyzido eynahiw esizi e sizi ezawali e zawali ey3awen roho chwiya alah galeb makach charikat khlo azwali a zwali yakol elkobz el kobz saha ftorkom	VERB DET NOUN PROPN PRON VERB VERB ADP PROPN _ ADP DET NOUN SCONJ VERB VERB _ DET NOUN _ DET NOUN VERB NOUN ADV PROPN ADJ PART NOUN VERB _ DET NOUN VERB _ DET NOUN NOUN NOUN
cherif elouazani rouh tergod lah la trabhek abou el machakil tayeht elhaouaria el haouaria D2 dert tebehdila fi chlef m3a sidek captene si samir zaoui mazel rak tahder rouh entrainé crb mecheria national 1 une bonne place pour toi kafi	PROPN PROPN VERB VERB PROPN PART VERB NOUN DET NOUN VERB _ DET PROPN NOUN VERB VERB ADP PROPN ADP PROPN NOUN NOUN PROPN PROPN ADV VERB VERB VERB VERB PROPN PROPN ADJ NUM DET ADJ NOUN ADP PRON ADJ
Wa yéff' 3alou el djahilou bi naff'ssihi ma la yéf' 3alou el 3adouwou bi 3adouwihi	CCONJ VERB X DET ADJ ADP NOUN PART PART VERB X DET NOUN ADP NOUN
inchallah ya rabi 3 but amin ya rabi al 3alamin one two tree viva l algerie tahya bladi m3ak y al khadra ndiro hala	INTJ INTJ PROPN DET NOUN INTJ INTJ PROPN DET NOUN INTJ INTJ INTJ VERB DET PROPN VERB NOUN PRON INTJ DET PROPN VERB NOUN
mouto ya les égyptiens rana fi la coupe de monde m3a wladna erajala e rajala les vrais algeriens	VERB INTJ DET NOUN VERB ADP DET NOUN ADP NOUN ADP NOUN _ DET NOUN DET ADJ NOUN
L'téléphone L' téléphone a sonné , presidana a demetionné ; lkhawana l khawana ya3arfouni	_ DET NOUN AUX VERB PUNCT NOUN AUX VERB PUNCT _ DET NOUN VERB
ya akhi rayen t'es t' es qqn de bien macha allah et meme toutes ta famille et ton frere aussi que j'ai j' ai connu et qui été avec moi dans la meme classe natleb rabi ychafik nchallah ou rabi m3ak amine	INTJ NOUN PROPN _ VERB VERB PRON ADP ADV INTJ X CCONJ ADV ADJ DET NOUN CCONJ DET NOUN ADV PRON _ PRON AUX VERB CCONJ PRON VERB ADP PRON ADP DET ADV NOUN VERB PROPN VERB INTJ CCONJ PROPN PRON INTJ
widadi 4 / 1 hade l3ame l 3ame tal3a	PROPN NUM PUNCT NUM PRON _ DET NOUN NOUN
Nahi alf franc men la paie ta3 3abd wahed	VERB DET NOUN ADP DET NOUN ADP NOUN DET
inchallah rabi m3akom vous etes tous algeriens	INTJ PROPN PRON PRON VERB ADJ NOUN
3aso roihkom o mba3ad 3asou les eléves de bac	VERB NOUN CCONJ ADV VERB DET NOUN ADP NOUN
rebi yester le match contre ongola vrai wa3er ghir nhato redjlina fel f el ka3a 3andna equipe bla les attaquans	PROPN VERB DET NOUN ADP PROPN ADJ ADJ PART VERB NOUN _ ADP DET NOUN PRON NOUN PART DET ADJ
allah ikoun m3akom et vive lalgerie l algerie	PROPN VERB PRON CCONJ VERB _ DET PROPN
alache ya tzayer eli andou tzidilou wa el galil yachka w yat3ab	ADV INTJ PROPN PRON PRON VERB CCONJ DET NOUN VERB CCONJ VERB
khawti el blade makhdou3a apès 1979	NOUN DET NOUN ADJ ADP NUM
li mabghanech 3la 3ino haka ndiro ;les algerien des camicaz ga3 ytirou ;mem si 160m 160 m w kader chkah m3a 2m 2 m tir w zid tir ya ziyani w l'algeri l' algeri ga3 m3ak	PRON VERB ADP NOUN PRON VERB DET NOUN DET NOUN ADV VERB ADV SCONJ _ NUM NOUN CCONJ ADJ NOUN ADP _ NUM NOUN VERB CCONJ ADV VERB INTJ PROPN CCONJ _ DET PROPN ADV PRON
pour le N1	ADP DET NOUN
rabi yasterna vraiment les gens sont devenus malades rabi yahdehoum w yba3adhoum 3lina hasbiya allah w ni3ma elwakil el wakil	PROPN VERB ADV DET NOUN VERB VERB ADJ PROPN VERB CCONJ VERB PRON NOUN PROPN CCONJ ADJ _ DET ADJ
ntouma mchi rojala kounou m3ahom fi rebeh w elkhsara el khsara	PRON PART NOUN VERB PRON ADP NOUN CCONJ _ DET NOUN
al 3ar m3a el khain lekber l ekber ta3hom	DET NOUN ADP DET ADJ _ DET ADJ PRON
ay fokna lfog l fog fog liye7kem li ye7kem fougna	INTJ VERB _ ADP NOUN ADP _ PRON VERB PRON
rabbi y3awnak khouya jamel et bienvenue a ton pays l´algerie l´ algerie tahya ljazayer l jazayer saha ftourkoum w shourkoum wled bladi	PROPN VERB NOUN PROPN CCONJ INTJ ADP DET NOUN _ DET PROPN VERB _ DET PROPN INTJ NOUN CCONJ NOUN NOUN NOUN
nchallah b gloub les joueurs w d3awi cha3b ljazairi l jazairi fi dakhel w l kharej lyoum l youm luna erbha b 2 - 0	INTJ ADP NOUN DET NOUN CCONJ NOUN NOUN _ DET ADJ ADP NOUN CCONJ DET NOUN _ DET NOUN PROPN VERB ADP NUM PUNCT NUM
jiboulna josé mourinio kayan l3attttttttttt l 3attttttttttt plz khalouna mel m el bricolage nhawso ndo la coupe world	VERB PROPN PROPN VERB _ DET NOUN INTJ VERB _ ADP DET NOUN VERB VERB DET NOUN NOUN
al hodod maghlo9a m3a le Maroc aghal9oha aussi m3a tunis wa rtaho bach tasbah aljazair al jazair ghay akhi a3la 3a9li yazza	DET NOUN ADJ ADP DET PROPN VERB ADV ADP PROPN CCONJ VERB ADP VERB _ DET PROPN ADJ NOUN ADJ NOUN ADJ
c'est c' est le vrai probleme qui se pose dans tout l'algerie l' algerie yen3al bouha hekouma	_ PRON VERB DET ADJ NOUN PRON PRON VERB ADP ADJ _ DET PROPN VERB NOUN NOUN
yawwwwwwwww rouhe tal3abe m3a rasek hta mine tafrat fina yaw bay bay licipe l icipe national	INTJ VERB VERB ADP NOUN ADP ADP VERB PRON INTJ INTJ INTJ _ DET NOUN ADJ
rabi m3ak ya okhti hadha ibtilaa mina allah fa isbiri wa sawfa tanalina bi idhni allah	PROPN PRON INTJ NOUN PRON NOUN ADP PROPN ADP VERB CCONJ PART VERB ADP NOUN PROPN
mazelt dima wagaf makra contre la kamora	VERB ADV ADJ ADP ADP DET PROPN
lotfi howa alrap al rap alhakiki al hakiki w 3ajbatni ta3 koulach machi donc chra	PROPN PRON _ DET NOUN _ DET ADJ CCONJ VERB ADP PRON PART CCONJ VERB
je pense ke hana les algerienes jamais nt3almo mel m el lghaltat ta3 el madi la meme erreur ta3 la guénnié normelment nala3bo m3a equipe mel m el afrique wach jab leurgway l eurgway lla zombié ???????? kima wach jab l argentin lal l al guénnié	PRON VERB SCONJ PRON DET NOUN ADV VERB _ ADP DET NOUN ADP DET NOUN DET ADV NOUN ADP DET PROPN ADV VERB ADP NOUN _ ADP DET PROPN PRON VERB _ DET PROPN PART PROPN PUNCT ADP PRON VERB DET PROPN _ ADP DET PROPN
stylo tgoul 3lih teroriste m3amar bel b el mesk	NOUN VERB PRON ADJ ADJ _ ADP DET NOUN
tefal waldih weklo lo rahej ta3 al firan	NOUN NOUN VERB PRON NOUN ADP DET NOUN
da 3aiza kalem l algerie est qualifiee	PRON ADJ NOUN DET PROPN VERB ADJ
ma 3andou la rahma la chafaka	PART PRON PART NOUN PART NOUN
a3toni klache wainkem ya hokam le3rab le 3rab sur ragdine m3a nsakem fe dar wo khawtkem ymoto ( ALAH AKBER	VERB NOUN ADV INTJ NOUN _ DET ADJ ADV ADJ ADP NOUN ADP NOUN CCONJ NOUN VERB PUNCT PROPN ADJ
inchallah en beynulhum beli keyen el balo 3adna 1 2 3 viva algerien	INTJ PRON VERB SCONJ VERB DET NOUN PRON INTJ INTJ INTJ VERB NOUN
allah el mousta3ane wa hasbouna allah wa ni3ma el wakil mina el mafroude yatoube ila allah mine zina wa el ghuinaa wa lakne yatamada fi ma3ssia nassihati lahou bi eltawba el tawba wa istighfar	PROPN DET ADJ CCONJ VERB PROPN CCONJ ADJ DET ADJ PRON DET ADJ VERB ADP PROPN ADP NOUN CCONJ DET NOUN CCONJ CCONJ VERB ADP NOUN NOUN PRON ADP _ DET NOUN CCONJ NOUN
je t'aime t' aime boughera et vive l'algerie l' algerie rana ga3 avec l'khadra l' khadra contra 3la mssawra 123 viva l'algerie l' algerie jusqu'a jusqu' a la fin	PRON _ PRON VERB PROPN CCONJ VERB _ DET PROPN VERB ADV ADP _ DET PROPN ADP ADP NOUN INTJ VERB _ DET PROPN _ ADP ADP DET NOUN
rck t3ayi ki hya ki les supporteurs dyawelhaou nchalah tela3bo m3a kli3a el3am el 3am eldjay el djay	PROPN VERB ADP PRON ADP DET NOUN NOUN INTJ VERB ADP PROPN _ DET NOUN _ DET ADJ
ana ngoul li yaklou al klabe w gatouta hachakom mabkat ma3icha m3ahoum rahom tawlo bezaf; viva l'algerie l' algerie	PRON VERB PRON VERB DET NOUN CCONJ NOUN PRON VERB NOUN PRON VERB VERB ADV VERB _ DET PROPN
inchaalah le mois de ramadhan el mobarak yadkhol 3ala el moslimouns bi el khir w al ajr ya rabe	INTJ DET NOUN ADP NOUN DET ADJ VERB ADP DET NOUN ADP DET NOUN CCONJ DET NOUN INTJ PROPN
brabi b rabi nchalah hna la ntkalifaw ya rabi kon m3ana aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaamiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiin	_ ADP PROPN INTJ PRON PART VERB INTJ PROPN VERB PRON INTJ
W nefkér khrouf meskine kil ki l marionette	CCONJ VERB NOUN ADJ _ ADP DET NOUN
Tahia ghadafi ou rabi m3ak nchallah la jordan wala nato rayhin y'kono khir men ghadafi ila alamam al amam	VERB PROPN CCONJ PROPN PRON INTJ PART PROPN CCONJ PROPN ADJ VERB ADJ ADP PROPN ADP _ DET NOUN
Le probleme c’est c’ est que had l’affaire l’ affaire feha relation	DET NOUN _ PRON VERB PRON PRON _ DET NOUN PRON NOUN
âlgerie fi dmna nchallah yafar7ouna maroc khoutna we ana natmna ta3adoul bayne farikayne	PROPN ADP NOUN INTJ VERB PROPN NOUN CCONJ PRON VERB NOUN ADP NOUN
pour battre la JSK ? Et cette saison wache dertou m3a l'OMR l' OMR ki chritou ga3 les joueurs de l'OMR l' OMR pauvre sport Algérien	ADP VERB DET PROPN PUNCT CCONJ DET NOUN PRON VERB ADP _ DET PROPN ADV VERB ADJ DET NOUN ADP _ DET PROPN ADJ NOUN ADJ
Des années wra des années barkanani ani 3ayane	DET NOUN ADP DET NOUN VERB PRON ADJ
allez les verts charfouna kima el3ada el 3ada w khaliw elfer3awn el fer3awn yahbal lah ibarek et allah ay3awankoum lah ibarek et allah ay3awankoum hamdoulllah moi je sui harrag a barsa vive el harga et vive l 'orope) win t3alamte takra	VERB DET PROPN VERB ADP _ DET NOUN CCONJ VERB _ DET NOUN VERB PROPN VERB CCONJ PROPN VERB PROPN VERB CCONJ PROPN VERB INTJ PRON PRON VERB ADJ ADP PROPN VERB DET NOUN CCONJ VERB DET PROPN ADV VERB VERB
allez les verts un grand mot pour une grande nation avec un seul coeur ya rabi la victoire fe le 15 jour ta3 ramdhan m3ak ya lekhadhra le khadhra m3ak ya dziare ou rabi m3akoum ya les verts et echiekh e chiekh saadan bon courage	VERB DET PROPN DET ADJ NOUN ADP DET ADJ NOUN ADP DET ADJ NOUN INTJ PROPN DET NOUN ADP DET NUM NOUN ADP PROPN PRON INTJ _ DET PROPN PRON INTJ PROPN CCONJ PROPN PRON INTJ DET PROPN CCONJ _ DET NOUN PROPN ADJ NOUN
kite koune anta hdar asahra se3iba w maranache nakhalso bien w ki nmouto yakatero 3azaya w tanesake d la ilah illa allah assalamou as salamou alikoum allahouma a3inna 3ala thikrika oua 3ala choukrika oua 3ala housni 3ibadatika	ADV VERB PRON VERB NOUN ADJ CCONJ VERB VERB ADV CCONJ ADV VERB VERB NOUN CCONJ VERB X PART PROPN PART PROPN _ DET INTJ PRON PROPN VERB ADP NOUN CCONJ ADP NOUN CCONJ ADP ADJ NOUN
ya rabi ostar rabi yjib el khir hadi 3alama min 3alamat esa3a e sa3a	INTJ PROPN VERB PROPN VERB DET NOUN PRON NOUN ADP NOUN _ DET NOUN
Kayen ghâchi fel f el jame3 , ness raqed w ness yesma3 , jm'en j m' en fou ana dis feddar fe ddar	VERB NOUN _ ADP DET NOUN PUNCT NOUN ADJ CCONJ NOUN VERB PUNCT _ PRON PRON PRON VERB PRON VERB _ ADP NOUN
la vectoir pas pour boutef c pour le cul de boutef ya 3atayinnnnnnnnnnnnnnnnnnnn	DET NOUN ADV ADP PROPN VERB ADP DET NOUN ADP PROPN INTJ ADJ
en dit en arabe ma 3ade khouh c paraille pour sarko et les juif	PRON VERB ADP NOUN PART ADV NOUN VERB ADJ ADP PROPN CCONJ DET NOUN
alllah yasatar had ala3am ala 3am nachallah bac 2011 pour tout	PROPN VERB PRON _ DET NOUN INTJ NOUN NUM ADP PRON
hadou khaddamin kima la police o elmo3alimin el mo3alimin	PRON NOUN ADP DET NOUN CCONJ _ DET NOUN
JSS toujours l3am l 3am jay nkahrou JSK w USMA	PROPN ADV _ DET NOUN ADJ VERB PROPN CCONJ PROPN
pfffffffffffffffffffffffffffffffff ci pas vrais hadi 3ataba doross makanach tollll !!	INTJ VERB ADV ADJ PRON NOUN NOUN VERB NOUN PUNCT
Kanet fond monumental , darou sah fawda mentale	VERB NOUN ADJ PUNCT VERB ADJ NOUN ADJ
hadoo talaba hayawanett o wled chare3 ma3andhoomch assl ghayr char3iyine mayehchmooch kima rahom yhawssoo fi dyerhoom thani la hechma la waloo dayou thine	PRON NOUN NOUN CCONJ NOUN NOUN ADP NOUN PART ADJ VERB ADV VERB VERB ADP NOUN ADV PART NOUN PART PRON VERB NOUN
ya khoya kimha wéla batél ntta inssan fachél ya sa3dan madabik téstakil baki ghi ntta li mahali yék koulna nkamlou m3a el mahaliyine ntta 3lah bkit	INTJ NOUN SCONJ VERB NOUN PRON NOUN ADJ INTJ PROPN VERB VERB ADJ PART PRON PRON ADJ INTJ PRON VERB ADP DET ADJ PRON ADV VERB
tahiati ben messaoudi benaissa je souhaite une bonne continuation pour notre equipe national chfaya f l'3adyane l' 3adyane	VERB PROPN PROPN PROPN PRON VERB DET ADJ NOUN ADP DET NOUN ADJ ADV ADP _ DET ADJ
wach ygoul l3abd l 3abd rhir la hawla wa kowata ila billah bi llah	ADV VERB _ DET NOUN PART PART NOUN CCONJ NOUN PART _ ADP PROPN
normal hada chie rahou maoujoud min bekri ou zid bziada b ziada ediouana e diouana 3ati lhoum drahem bark ou dakhel ouech habit	ADJ PRON NOUN VERB ADJ ADP ADV CCONJ VERB _ ADP ADV _ DET NOUN VERB PRON NOUN ADV CCONJ VERB PRON VERB
hhhhhhhhhhhhhh messi yal3ablkou f 5 juillet ntouma mrad wakil yewwwwwwwwwwwwwww makash manha argentinew argentine w la france yal3abou f dzair hhhhhhhhhhhhhhh ahalmou ahalmouu	INTJ PROPN VERB ADP NUM PROPN PRON ADJ NOUN INTJ VERB PRON _ NOUN CCONJ DET PROPN VERB ADP PROPN INTJ VERB VERB
la hawla wa la kowata ila bilah bi lah	PART NOUN CCONJ PART NOUN PART _ ADP PROPN
one two three viva lalgerie l algerie dima m3ak ya dzair w vive lequipe l equipe nationale lyoum l youm w ghodwa w rabi ykhalilna papa sa3dan je t'aime t' aime ya dzair i love you bchawiya b chawiya tachalghicham	INTJ INTJ INTJ VERB _ DET PROPN ADV PRON INTJ PROPN CCONJ VERB _ DET NOUN ADJ _ DET NOUN CCONJ NOUN CCONJ PROPN VERB NOUN PROPN PRON _ PRON VERB INTJ PROPN PRON VERB PRON _ ADP NOUN VERB
mala ne7bas hena c non tegoul hadaya faux	ADV VERB ADV ADV X VERB PRON ADJ
pour 66 67 Vous nous comparé aVec les européens c'est c' est Vraiment graVe Vous allez Voir 9a tres prochainments Lorsque Vous Voyez Vos argent chez eux Lan yardha 3anka elyahouda el yahouda wa nassara hata tatabi3a milatahoum	ADP PRON PRON PRON PRON VERB ADP DET NOUN _ PRON VERB ADV ADJ PRON VERB VERB ADV ADV ADV SCONJ PRON VERB DET NOUN ADP PRON PART VERB PRON _ DET NOUN CCONJ NOUN ADP VERB NOUN
vive boutaflika lokane jawe wakefine el rejale m3ahe lokane dezayere rahi 3endeha cheda fi el 3alame	VERB PROPN SCONJ VERB ADJ DET NOUN PRON SCONJ ADJ VERB PRON NOUN ADP DET NOUN
ma3adnach les stade	ADP DET NOUN
prkoi cette guere ya les frere du caire ya3ni hna rabhinkoum w rabi kbir rbahtou ghir el 3ayb hahaha	ADV DET NOUN INTJ DET NOUN ADP PROPN INTJ PRON VERB CCONJ PROPN ADJ VERB PART DET NOUN INTJ
hadehe tiflla mallamih 3arbiya 100 pour 100	PRON NOUN NOUN ADJ NUM ADP NUM
nchalah berbeh 3alik khouya chaouchi et vive mouloudia	INTJ VERB PRON NOUN PROPN CCONJ VERB PROPN
J m'en m' en fou belfawdha b el fawdha mental , 3andi gosto felfootball f el football ga3 la jeunesse malade mentale	PRON _ PRON PRON VERB _ ADP DET NOUN ADJ PUNCT PRON NOUN _ ADP DET NOUN ADJ DET NOUN ADJ ADJ
rabi m3akom	PROPN PRON
qui savent bien que el3amal el 3amal el 3amal 3ibada	PRON VERB ADV SCONJ _ DET NOUN DET NOUN NOUN
vive el 3ouhda errabi3a e rrabi3a	VERB DET NOUN _ DET ADJ
ila nimro 7 non ahana al jazyriyn ma3a al kadafiy anta tratr vive al kadafiy oki	ADP NOUN NUM INTJ PRON DET NOUN ADP DET PROPN PRON ADJ VERB DET PROPN INTJ
wi w i goul w igoul l babaha khelina m3aha hena f al bit khatak al 3efrite koun yakheraj o yasken fik	_ CCONJ PRON VERB CCONJ VERB ADP NOUN VERB PRON ADV ADP DET NOUN VERB DET NOUN VERB VERB CCONJ VERB PRON
matdirou walou antouma tdjibouha et fé la fin t3aourouha	VERB PRON PRON VERB CCONJ ADP DET NOUN VERB
yak dinya klk jours 3lash rakoum tkalkou fi rwahkoum pour rien yji nhar li ykoun ma3andoush ywali 3andou deniya douwara li 3talou rabi w mayestahelsh w ma diresh niya hada rabi youmhil w la youhmil imala koul wahad yahmed ni3ma w yesbar	INTJ NOUN ADV NOUN ADV VERB VERB ADP NOUN ADP PRON VERB NOUN PRON VERB VERB VERB PRON NOUN ADJ PRON VERB PROPN CCONJ VERB CCONJ PART VERB NOUN PRON PROPN VERB CCONJ PART VERB ADV DET NOUN VERB NOUN CCONJ VERB
galouli galou li wach dak , sure rak meskine	_ VERB PRON PRON VERB PUNCT ADJ VERB ADJ
bon chance l'entente l' entente zekara fl3adiane f l 3adiane sur tout cabba les champion de monde ou mebrouk la cup de monde	ADJ NOUN _ DET NOUN ADV _ ADP DET NOUN ADV X PROPN DET NOUN ADP NOUN CCONJ INTJ DET NOUN ADP NOUN
chaque faut pas m3aha braya maktouba fouguha	DET ADJ NOUN PRON NOUN ADJ PRON
nchallah hna lirouhou li rouhou soud afrique 2010 w ndirou hala w massar maradi ydirou walou mahad 3adna sa3dan w ziani matmou gawawi ghazal et vive algerie wwwsouadalgerieskyblogcom	INTJ PRON _ PRON VERB PROPN PROPN NUM CCONJ VERB NOUN CCONJ PROPN ADJ VERB PRON ADV PRON PROPN CCONJ PROPN PROPN PROPN PROPN CCONJ VERB PROPN PROPN
les agents de securite li yakhadmou fi la fac yakhalsou 13000 win rahi al 3adala makhasnache ya li m3awnin al yahod 3ayartona et darwak t chaj3ona rir 3la gazze mkhassnache	DET NOUN ADP NOUN PRON VERB ADP DET NOUN VERB NUM ADV VERB DET NOUN VERB INTJ PRON VERB DET NOUN VERB CCONJ ADV PRON VERB PART PART PROPN VERB
ki kamlou machrou3 chkoun 3andou lhak l hak bach yadkhoulhoum ghir familiya ta3 flan wa flan kima club de pin dawha ga3 mayadkhoulhach mouwatin 3adi	ADV VERB NOUN PRON PRON _ DET NOUN ADP VERB PART NOUN ADP NOUN CCONJ NOUN SCONJ NOUN ADP NOUN VERB ADV VERB NOUN ADJ
allah ybarek fi 3ilmih wa nafa3a bihi al omma wa al 3ibad mrahba bih f 3annaba w fel f el jazair	PROPN VERB ADP NOUN CCONJ VERB PRON DET NOUN CCONJ DET NOUN INTJ PRON ADP PROPN CCONJ _ ADP DET PROPN
ana ma3a ta3lik 1 vive mouloudiaaaa	PRON ADP NOUN NUM VERB PROPN
rabi ychfihom inchallah wykoun w ykoun m3a waldihom	PROPN VERB INTJ _ CCONJ VERB ADP NOUN
hassbouh houwa weli m3ah sur mazalou shabah fel f el houkouma	NOUN PRON VERB PRON ADJ ADV NOUN _ ADP DET NOUN
mazel 3ndna la chance lazem nkouno m3ahom	ADV PRON DET NOUN VERB VERB PRON
matfakarnich bel b el passé , 10 snine f domaine	VERB _ ADP DET NOUN PUNCT NUM NOUN ADP NOUN
